,studyno,version,survey,caseid,uniqid,countid,country,isocntry,phone,q1,q2_1,q2_2,q2_3,q2_4,q2b,q2c,q2d,q3,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q5,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_8,q7_9,q7_10,q7_11,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q12,q13,q14,q15,q16,q17,q18_1,q18_2,q18_3,q19,q20,q21,q22,q23,vd1,d1r1,d1r2,d2,d3a_1,d3a_2,d3a_3,d3a_4,d3a_5,d3a_6,d3a_7,d3a_8,d3a_9,d3a_10,d3a_11,d3a_12,d3a_13,d3a_14,d3a_15,d3a_16,d3a_17,d3a_18,d3a_19,d3a_20,d3a_21,d3a_22,d3a_23,d3a_24,d3a_25,d3a_26,d3a_27,d3a_98,d3a_99,d3b_9,d3b_13,d3b_18,d3b_23,d3b_24,d3b_26,d3b_32,d3b_43,vd4,d4,d5,d5r,d12be,d12rbe,d12at,d12rat,d12bg,d12cy,d12cz,d12dk,d12ee,d12de,d12el,d12rel,d12es,d12res,d12fi,d12fr,d12rfr,d12uk,d12hu,d12ie,d12it,d12rit,d12lt,d12lu,d12lv,d12nl,d12rnl,d12pl,d12rpl,d12pt,d12ro,d12se,d12si,d12sk,d12mt,d12hr,d13,d18,d20,d18d20,vd22,d22,vbel,vden,vger,vgre,vspa,vfra,virl,vita,vlux,vnet,vaut,vpor,vfin,vswe,vuk,vcyr,vcz,vee,vhu,vlv,vlt,vmt,vpl,vsk,vsi,vbul,vro,vhr,veu6,veu9,veu10,veu12,veunew3,veu15,euzone13,nozone13,vnpm10,vnpm12,veu25,veu27,euzone15,nozone15,euzone16,nozone16,nzo17nms,euzone17,nozone17,w1,w5,w6,w7,w9,w10,w11,w13,w14,w22,w24,w29,w30,w81,w82,w89,w90,wex
14139,5798,1.0.0 (2013-07-12),367,108842,15108842,15,9,GB,2,3,5,1,1,1,4,4,4,6,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1,2.0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,1,1,0,1,1,1,0,0,2,4,4,4,2,2,1.0,2.0,2.0,3,3,2,1,1,67,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,15,1,14,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.8797,0.0,1.577569,1.702683,1.738214,0.0,2.059543,0.0,2.795199,2.849769,0.0,0.0,3.69263,0.0,3.492822,0.0,3.197304,45564.871094
14140,5798,1.0.0 (2013-07-12),367,107520,15107520,15,9,GB,2,3,1,1,1,1,2,2,2,3,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,2,2,2,1,1,3,2.0,2.0,2.0,2,2,1,3,4,54,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,17,2,14,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.8414,0.0,1.508885,1.628553,1.662536,0.0,1.969876,0.0,2.673503,2.725697,0.0,0.0,3.531862,0.0,3.340753,0.0,3.058101,43581.085938
14141,5798,1.0.0 (2013-07-12),367,108693,15108693,15,9,GB,2,3,4,1,1,4,3,3,2,2,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3,3.0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,2,3,3,3,2,6,,,,1,3,2,2,4,74,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,17,2,19,4.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.5963,0.0,1.069347,1.154155,1.178239,0.0,1.396051,0.0,1.894711,1.931701,0.0,0.0,2.50303,0.0,2.367591,0.0,2.167276,30885.90625
14142,5798,1.0.0 (2013-07-12),367,152089,15152089,15,9,GB,2,3,1,2,1,2,1,2,1,2,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2.0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,1,1,0,1,1,1,0,0,2,3,3,2,1,3,2.0,1.0,1.0,1,3,1,2,4,63,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,15,1,11,2.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.0162,0.0,1.822354,1.966883,2.007926,0.0,2.379116,0.0,3.228921,3.291958,0.0,0.0,4.265603,0.0,4.034791,0.0,3.693419,52635.011719
14143,5798,1.0.0 (2013-07-12),367,152235,15152235,15,9,GB,1,3,2,1,2,4,3,2,1,4,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1,1.0,6,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,1,1,0,0,2,4,4,1,1,1,1.0,1.0,1.0,1,2,1,6,4,35,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,20,3,9,2.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,2.0645,0.0,3.702274,3.995896,4.079279,0.0,4.833384,0.0,6.559838,6.687903,0.0,0.0,8.665949,0.0,8.197034,0.0,7.503507,106932.671875
14144,5798,1.0.0 (2013-07-12),367,152430,15152430,15,9,GB,2,4,1,1,1,3,2,2,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2.0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,2,2,3,2,1,3,1.0,1.0,3.0,1,3,1,2,1,72,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,15,1,19,4.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.9903,0.0,1.775908,1.916753,1.95675,0.0,2.318479,0.0,3.146625,3.208055,0.0,0.0,4.156885,0.0,3.931956,0.0,3.599284,51293.5
14145,5798,1.0.0 (2013-07-12),367,152926,15152926,15,9,GB,1,3,5,2,2,3,4,4,4,4,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,1,0,0,0,0,1,0,0,2,2,2,1,1,4,2.0,1.0,2.0,3,2,1,2,1,38,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,19,2,10,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.4787,0.0,2.651757,2.862064,2.921788,0.0,3.461915,0.0,4.69849,4.790216,0.0,0.0,6.206994,0.0,5.871133,0.0,5.374393,76590.625
14146,5798,1.0.0 (2013-07-12),367,153025,15153025,15,9,GB,2,3,3,3,1,4,2,3,1,3,5.0,5.0,1.0,4.0,1.0,1.0,3.0,4.0,2,2.0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,1,1,1,1,1,1,0,0,2,2,2,3,1,3,2.0,1.0,1.0,1,3,1,1,4,18,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0,4,18,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.7779,0.0,3.188313,3.441174,3.512982,0.0,4.162399,0.0,5.649181,5.759469,0.0,0.0,7.462916,0.0,7.059098,0.0,6.461848,92087.960938
14147,5798,1.0.0 (2013-07-12),367,67791,15067791,15,9,GB,2,1,1,2,1,3,1,2,1,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4,3.0,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,1,1,1,1,0,1,0,0,1,4,3,1,3,3,1.0,1.0,1.0,2,3,1,2,4,68,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,50,3,19,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.8996,0.0,1.613255,1.7412,1.777534,0.0,2.106133,0.0,2.858431,2.914235,0.0,0.0,3.776163,0.0,3.571834,0.0,3.269632,46595.609375
14148,5798,1.0.0 (2013-07-12),367,153160,15153160,15,9,GB,2,3,3,2,2,4,3,3,1,8,,,,,,,,,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,5,1,1,1,0,0,1,0,0,3,3,3,1,1,4,2.0,2.0,2.0,4,1,1,1,2,69,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,4,1.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.8322,0.0,1.492387,1.610746,1.644358,0.0,1.948337,0.0,2.644271,2.695894,0.0,0.0,3.493244,0.0,3.304225,0.0,3.024664,43104.5625
14149,5798,1.0.0 (2013-07-12),367,152872,15152872,15,9,GB,2,2,1,1,2,3,2,1,1,2,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1,2.0,3,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,1,0,1,0,0,1,0,0,1,3,3,1,1,3,1.0,1.0,1.0,1,3,1,3,1,44,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,17,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.9206,0.0,1.650915,1.781846,1.819029,0.0,2.155298,0.0,2.925157,2.982264,0.0,0.0,3.864312,0.0,3.655214,0.0,3.345957,47683.324219
14150,5798,1.0.0 (2013-07-12),367,153521,15153521,15,9,GB,2,3,1,1,1,2,2,2,1,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3,2.0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,1,1,0,0,2,2,3,1,1,2,2.0,1.0,1.0,3,2,1,3,4,44,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,20,4.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.5179,0.0,0.928752,1.00241,1.023327,0.0,1.212502,0.0,1.645599,1.677726,0.0,0.0,2.173938,0.0,2.056306,0.0,1.882328,26825.105469
14151,5798,1.0.0 (2013-07-12),367,153711,15153711,15,9,GB,2,3,2,1,2,3,3,2,1,8,,,,,,,,,3,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,2,2,2,4,1,3,2.0,2.0,1.0,3,2,1,2,4,58,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,15,1,17,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.7303,0.0,1.309649,1.413516,1.443012,0.0,1.70977,0.0,2.320489,2.365791,0.0,0.0,3.065509,0.0,2.899634,0.0,2.654304,37826.558594
14152,5798,1.0.0 (2013-07-12),367,153259,15153259,15,9,GB,2,3,1,1,1,3,2,2,1,1,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4,2.0,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,0,0,1,0,1,0,0,2,3,2,1,1,3,2.0,1.0,1.0,3,1,1,2,4,62,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,14,1,6,2.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.6811,0.0,1.221419,1.318288,1.345797,0.0,1.594583,0.0,2.164159,2.206409,0.0,0.0,2.858987,0.0,2.704287,0.0,2.475485,35278.199219
14153,5798,1.0.0 (2013-07-12),367,153510,15153510,15,9,GB,2,2,1,3,2,4,1,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1.0,4,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,3,1,1,1,1,1,1,0,0,2,2,2,1,1,1,1.0,4.0,1.0,1,1,1,3,4,64,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,19,2,19,4.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.802,0.0,1.438229,1.552293,1.584685,0.0,1.877633,0.0,2.548312,2.598062,0.0,0.0,3.366477,0.0,3.184317,0.0,2.914901,41540.328125
14154,5798,1.0.0 (2013-07-12),367,153373,15153373,15,9,GB,2,2,2,2,2,3,2,2,1,2,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3,1,1,1,0,1,0,0,0,1,3,3,1,1,4,2.0,1.0,1.0,2,2,1,3,4,47,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,3,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.5555,0.0,0.99618,1.075185,1.097622,0.0,1.30053,0.0,1.765071,1.79953,0.0,0.0,2.331768,0.0,2.205596,0.0,2.018987,28772.632812
14155,5798,1.0.0 (2013-07-12),367,153355,15153355,15,9,GB,2,3,3,2,3,2,3,2,3,2,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2,3.0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,2,2,2,1,1,3,1.0,1.0,1.0,2,2,1,2,1,56,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,17,2,10,2.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,3,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.064,0.0,1.908074,2.059401,2.102375,0.0,2.491024,0.0,3.380803,3.446805,0.0,0.0,4.466249,0.0,4.224579,0.0,3.86715,55110.859375
14156,5798,1.0.0 (2013-07-12),367,153557,15153557,15,9,GB,2,2,2,1,1,3,3,3,1,4,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,2,3.0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,1,1,0,1,1,1,0,0,2,3,3,1,2,4,1.0,1.0,1.0,3,3,1,1,4,77,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,19,4.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.9566,0.0,1.715474,1.851525,1.890162,0.0,2.239581,0.0,3.039545,3.098885,0.0,0.0,4.015426,0.0,3.798151,0.0,3.4768,49547.976562
14157,5798,1.0.0 (2013-07-12),367,153498,15153498,15,9,GB,2,2,2,1,1,2,3,3,2,2,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1.0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,2,2,2,2,1,4,2.0,1.0,1.0,2,2,1,1,1,65,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,15,1,19,4.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.7259,0.0,1.301759,1.404999,1.434318,0.0,1.699469,0.0,2.306508,2.351537,0.0,0.0,3.047039,0.0,2.882164,0.0,2.638312,37598.65625
14158,5798,1.0.0 (2013-07-12),367,153958,15153958,15,9,GB,2,2,2,1,2,2,3,2,2,2,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,1,1,1,0,1,0,0,2,2,2,1,2,4,1.0,1.0,1.0,1,4,1,1,2,52,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,11,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.0083,0.0,1.808187,1.951592,1.992316,0.0,2.36062,0.0,3.203819,3.266366,0.0,0.0,4.232442,0.0,4.003424,0.0,3.664706,52225.824219
14159,5798,1.0.0 (2013-07-12),367,153752,15153752,15,9,GB,1,1,1,1,1,4,2,2,1,2,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3,2.0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,1,0,0,1,0,1,0,0,1,2,2,1,1,2,2.0,2.0,3.0,1,2,1,1,2,59,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,16,2,8,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.1312,0.0,2.028584,2.189468,2.235157,0.0,2.648352,0.0,3.594327,3.664498,0.0,0.0,4.748327,0.0,4.491395,0.0,4.111391,58591.542969
14160,5798,1.0.0 (2013-07-12),367,152374,15152374,15,9,GB,2,2,2,2,1,2,2,3,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,1,1,1,1,1,0,0,2,2,2,1,1,4,1.0,1.0,1.0,1,1,1,1,4,69,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,17,2,19,4.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0.9566,0.0,1.715474,1.851525,1.890162,0.0,2.239581,0.0,3.039545,3.098885,0.0,0.0,4.015426,0.0,3.798151,0.0,3.4768,49547.976562
14161,5798,1.0.0 (2013-07-12),367,153948,15153948,15,9,GB,1,2,1,2,1,2,1,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4,2.0,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,0,1,2,2,1,2,4,2.0,1.0,1.0,1,2,1,4,1,49,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,21,3,7,2.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1.2083,0.0,2.166848,2.338698,2.3875,0.0,2.828858,0.0,3.839308,3.914262,0.0,0.0,5.071962,0.0,4.797518,0.0,4.391614,62585.007812
